poly_id,GID_2,NAME_1,NAME_2,EAD_nomang_usd,EAD_with_usd,EAD_avoided_usd,mangrove_ha,NPV_benefits_usd,NPV_cost_low,NPV_cost_mid,NPV_cost_high,BCR_low,BCR_mid,BCR_high,pop_exposed_nomang,ntl_exposed_nomang,pop_exposed_with,ntl_exposed_with,pop_avoided,ntl_avoided
458,PHL.25.19_1,Cebu,Consolacion,657302.431,657302.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459,PHL.25.20_1,Cebu,Cordoba,4869184.805,4366320.768999999,502864.0360000003,60.37064743041992,7730252.766590649,90555.97114562988,241482.5897216797,603706.4743041992,85.36436271175367,32.01163601690763,12.804654406763051,109.96451568603516,39.0191650390625,109.96451568603516,39.0191650390625,0,0
460,PHL.25.21_1,Cebu,Daanbantayan,0,0,0,68.44895935058594,0,102673.4390258789,273795.83740234375,684489.5935058594,0,0,0,0,0,0,0,0,0
461,PHL.25.22_1,Cebu,Dalaguete,0,0,0,90.749176025390625,0,136123.76403808594,362996.7041015625,907491.76025390625,0,0,0,0,0,0,0,0,0
462,PHL.25.23_1,Cebu,Danao City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,PHL.25.24_1,Cebu,Danao Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
464,PHL.25.25_1,Cebu,Dumanjug,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
465,PHL.25.26_1,Cebu,Ginatilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,PHL.25.27_1,Cebu,Lapu-Lapu City,57791752.368,57618709.84,173042.52799999714,0,2660087.7872479567,0,0,0,2660087787247956.5,2660087787247956.5,2660087787247956.5,156.2745819091797,226.08114624023438,156.2745819091797,226.08114624023438,0,0
467,PHL.25.28_1,Cebu,Liloan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,PHL.25.29_1,Cebu,Madridejos,229656.045625,219705.1545,9950.891124999995,101.85469818115234,152969.5864929054,152782.04727172852,407418.7927246094,1018546.9818115234,1.0012274951443956,0.37546031067914837,0.15018412427165936,22.78645896911621,3.4563822746276855,22.78645896911621,3.4563822746276855,0,0
469,PHL.25.30_1,Cebu,Malabuyoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,PHL.25.31_1,Cebu,Mandaue City,141365557.696,141358635.20000002,6922.495999991894,0,106415.73074366766,0,0,0,106415730743667.66,106415730743667.66,106415730743667.66,511.8843688964844,1060.747314453125,511.8843688964844,1060.747314453125,0,0
471,PHL.25.32_1,Cebu,Medellin,612165.1328437501,585069.8037500001,27095.329093749984,60.858642578125,416521.6195509452,91287.9638671875,243434.5703125,608586.42578125,4.562722202424536,1.7110208259092008,0.6844083303636803,11.034847259521484,10.15792179107666,8.803720474243164,7.5320515632629395,2.2311267852783203,2.6258702278137207
472,PHL.25.33_1,Cebu,Minglanilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,PHL.25.34_1,Cebu,Moalboal,19375.39134375,19075.888875,299.50246875000084,94.1920394897461,4604.087033289893,141288.05923461914,376768.1579589844,941920.3948974609,0.03258652612422448,0.012219947296584181,0.004887978918633673,0,0,0,0,0,0
474,PHL.25.35_1,Cebu,Naga City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,PHL.25.36_1,Cebu,Oslob,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
476,PHL.25.37_1,Cebu,Pilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,PHL.25.38_1,Cebu,Pinamungahan,3699022.683,3190449.6780000003,508573.0049999999,124.50350189208984,7818013.612957135,186755.25283813477,498014.0075683594,1245035.0189208984,41.86234921988081,15.698380957455305,6.279352382982122,17.16873550415039,17.746501922607422,17.16873550415039,17.746501922607422,0,0
478,PHL.25.39_1,Cebu,Poro,0,0,0,384.0029602050781,0,576004.4403076172,1536011.8408203125,3840029.6020507812,0,0,0,0,0,0,0,0,0
479,PHL.25.40_1,Cebu,Ronda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
480,PHL.25.41_1,Cebu,Samboan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
481,PHL.25.42_1,Cebu,San Fernando,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,PHL.25.43_1,Cebu,San Francisco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,PHL.25.44_1,Cebu,San Remigio,15846.276929687501,15053.606226562499,792.6707031250025,0,12185.291564233881,0,0,0,12185291564233.88,12185291564233.88,12185291564233.88,0,0,0,0,0,0
484,PHL.25.45_1,Cebu,Santa Fe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
485,PHL.25.46_1,Cebu,Santander,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,PHL.25.47_1,Cebu,Sibonga,0,0,0,79.52045440673828,0,119280.68161010742,318081.8176269531,795204.5440673828,0,0,0,0,0,0,0,0,0
487,PHL.25.48_1,Cebu,Sogod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
488,PHL.25.49_1,Cebu,Tabogon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
489,PHL.25.50_1,Cebu,Tabuelan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
490,PHL.25.51_1,Cebu,Talisay City,17452050.143999998,16315363.072000002,1136687.071999995,4.914654731750488,17473666.34721076,7371.982097625732,19658.618927001953,49146.54731750488,2370.280626812488,888.855235054683,355.5420940218732,157.52125549316406,131.87893676757812,157.52125549316406,131.87893676757812,0,0
491,PHL.25.52_1,Cebu,Toledo City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
492,PHL.25.53_1,Cebu,Tuburan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,PHL.25.54_1,Cebu,Tudela,0,0,0,17.01270866394043,0,25519.062995910645,68050.83465576172,170127.0866394043,0,0,0,0,0,0,0,0,0
494,PHL.26.1_1,Compostela Valley,Compostela,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,PHL.26.2_1,Compostela Valley,Laak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,PHL.26.3_1,Compostela Valley,Mabini,14041.880285156247,14041.880285156247,0,0,0,0,0,0,0,0,0,1.8295574188232422,0.411509245634079,1.8295574188232422,0.411509245634079,0,0
497,PHL.26.4_1,Compostela Valley,Maco,823247.9795,823247.9795,0,0,0,0,0,0,0,0,0,15.49901294708252,9.661462783813477,15.49901294708252,9.661462783813477,0,0
498,PHL.26.5_1,Compostela Valley,Maragusan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,PHL.26.6_1,Compostela Valley,Mawab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500,PHL.26.7_1,Compostela Valley,Monkayo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,PHL.26.8_1,Compostela Valley,Montevista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
502,PHL.26.9_1,Compostela Valley,Nabunturan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,PHL.26.10_1,Compostela Valley,New Bataan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,PHL.26.11_1,Compostela Valley,Pantukan,67933.94854687499,67933.94854687499,0,0,0,0,0,0,0,0,0,14.985097885131836,1.3584728240966797,14.985097885131836,1.3584728240966797,0,0
505,PHL.27.1_1,Davao del Norte,Asuncion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,PHL.27.2_1,Davao del Norte,Braulio E. Dujali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,PHL.27.3_1,Davao del Norte,Carmen,10680012.342,10680012.342,0,0,0,0,0,0,0,0,0,59.1337890625,46.83604049682617,59.1337890625,46.83604049682617,0,0
508,PHL.27.4_1,Davao del Norte,Kapalong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,PHL.27.5_1,Davao del Norte,New Corella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,PHL.27.6_1,Davao del Norte,Panabo City,36458667.063999996,36458667.063999996,0,0,0,0,0,0,0,0,0,119.56158447265625,187.7903289794922,119.56158447265625,187.7903289794922,0,0
511,PHL.27.7_1,Davao del Norte,Samal City,1175652.17425,1175652.17425,0,0,0,0,0,0,0,0,0,0,23.41602325439453,0,23.41602325439453,0,0
512,PHL.27.8_1,Davao del Norte,San Isidro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,PHL.27.9_1,Davao del Norte,Santo Tomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,PHL.27.10_1,Davao del Norte,Tagum City,3007057.4865,3007057.4865,0,0,0,0,0,0,0,0,0,49.22726058959961,10.287843704223633,49.22726058959961,10.287843704223633,0,0
515,PHL.27.11_1,Davao del Norte,Talaingod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,PHL.28.1_1,Davao del Sur,Bansalan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
517,PHL.28.2_1,Davao del Sur,Davao City,1632934286.592,1632934286.592,0,0,0,0,0,0,0,0,0,2659.24072265625,5657.37109375,2659.24072265625,5657.37109375,0,0
518,PHL.28.3_1,Davao del Sur,Digos City,239915.28498437497,239915.28498437497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
519,PHL.28.4_1,Davao del Sur,Don Marcelino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
520,PHL.28.5_1,Davao del Sur,Hagonoy,2997190.2079999996,2997190.2079999996,0,0,0,0,0,0,0,0,0,15.490954399108887,12.23461627960205,15.490954399108887,12.23461627960205,0,0
521,PHL.28.6_1,Davao del Sur,Jose Abad Santos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,PHL.28.7_1,Davao del Sur,Kiblawan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,PHL.28.8_1,Davao del Sur,Magsaysay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,PHL.28.9_1,Davao del Sur,Malalag,78423.60345312502,78423.60345312502,0,0,0,0,0,0,0,0,0,0.8304966688156128,1.2943391799926758,0.8304966688156128,1.2943391799926758,0,0
525,PHL.28.10_1,Davao del Sur,Malita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,PHL.28.11_1,Davao del Sur,Matanao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,PHL.28.12_1,Davao del Sur,Padada,1339018.8354999998,1339018.8354999998,0,0,0,0,0,0,0,0,0,15.127358436584473,3.8132543563842773,15.127358436584473,3.8132543563842773,0,0
528,PHL.28.13_1,Davao del Sur,Santa Cruz,7718611.692000001,7718611.692000001,0,0,0,0,0,0,0,0,0,7.391296863555908,44.947139739990234,7.391296863555908,44.947139739990234,0,0
529,PHL.28.14_1,Davao del Sur,Santa Maria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,PHL.28.15_1,Davao del Sur,Sarangani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,PHL.28.16_1,Davao del Sur,Sulop,359543.76175000006,359543.76175000006,0,0,0,0,0,0,0,0,0,6.352122783660889,5.820225715637207,6.352122783660889,5.820225715637207,0,0
532,PHL.29.1_1,Davao Oriental,Baganga,0,0,0,1492.10986328125,0,2238164.794921875,5968439.453125,14921098.6328125,0,0,0,8.079648971557617,0,8.079648971557617,0,0,0
533,PHL.29.2_1,Davao Oriental,Banaybanay,104940.54621875001,104940.54621875001,0,0,0,0,0,0,0,0,0,47.29766845703125,0.31965234875679016,47.29766845703125,0.31965234875679016,0,0
534,PHL.29.3_1,Davao Oriental,Boston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,PHL.29.4_1,Davao Oriental,Caraga,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,PHL.29.5_1,Davao Oriental,Cateel,8761594.402,8761594.402,0,33.65709686279297,0,50485.64529418945,134628.38745117188,336570.9686279297,0,0,0,67.41153717041016,53.714698791503906,67.41153717041016,53.714698791503906,0,0
537,PHL.29.6_1,Davao Oriental,Governor Generoso,35362.8482578125,35362.8482578125,0,0,0,0,0,0,0,0,0,6.636197090148926,0.19900943338871002,6.636197090148926,0.19900943338871002,0,0
538,PHL.29.7_1,Davao Oriental,Lupon,9992919.492000002,9992919.492000002,0,0,0,0,0,0,0,0,0,35.48912048339844,51.00742721557617,35.48912048339844,51.00742721557617,0,0
539,PHL.29.8_1,Davao Oriental,Manay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,PHL.29.9_1,Davao Oriental,Mati City,831098.5579999998,831098.5579999998,0,0,0,0,0,0,0,0,0,9.295537948608398,5.172372341156006,9.295537948608398,5.172372341156006,0,0
541,PHL.29.10_1,Davao Oriental,San Isidro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,PHL.29.11_1,Davao Oriental,Tarragona,0,0,0,0,0,0,0,0,0,0,0,5.241169452667236,0,5.241169452667236,0,0,0
543,PHL.30.1_1,Dinagat Islands,Basilisa,0,0,0,47.30140686035156,0,70952.11029052734,189205.62744140625,473014.0686035156,0,0,0,0,0,0,0,0,0
544,PHL.30.2_1,Dinagat Islands,Cagdianao,0,0,0,451.0888977050781,0,676633.3465576172,1804355.5908203125,4510888.977050781,0,0,0,3.832606077194214,0,3.832606077194214,0,0,0
545,PHL.30.3_1,Dinagat Islands,Dinagat,13014.064128906246,12440.94303515625,573.1210937499964,83.9463119506836,8810.275946145342,125919.46792602539,335785.2478027344,839463.1195068359,0.06996754426663528,0.02623782909998823,0.01049513163999529,1.2130142450332642,0.129392609000206,1.2130142450332642,0.129392609000206,0,0
546,PHL.30.4_1,Dinagat Islands,Libjo,0,0,0,815.16888427734375,0,1222753.3264160156,3260675.537109375,8151688.8427734375,0,0,0,0,0,0,0,0,0
547,PHL.30.5_1,Dinagat Islands,Loreto,0,0,0,185.29244995117188,0,277938.6749267578,741169.7998046875,1852924.4995117188,0,0,0,0.2078787088394165,0,0.2078787088394165,0,0,0
548,PHL.30.6_1,Dinagat Islands,San Jose,3630859.8880000003,3568381.1965,62478.69150000019,124.88298797607422,960450.6253074735,187324.48196411133,499531.9519042969,1248829.8797607422,5.127202890071154,1.922701083776683,0.7690804335106732,67.86841583251953,19.21260643005371,67.86841583251953,19.21260643005371,0,0
549,PHL.30.7_1,Dinagat Islands,Tubajon,0,0,0,442.29736328125,0,663446.044921875,1769189.453125,4422973.6328125,0,0,0,0,0,0,0,0,0
550,PHL.31.1_1,Eastern Samar,Arteche,174286.16553125,163002.68028124998,11283.485250000027,625.1251220703125,173454.8244181802,937687.68310546875,2500500.48828125,6251251.220703125,0.18498144696081117,0.06936804261030419,0.027747217044121676,6.5533623695373535,0.939297080039978,6.5533623695373535,0.939297080039978,0,0
551,PHL.31.2_1,Eastern Samar,Balangiga,0,0,0,222.9738006591797,0,334460.70098876953,891895.20263671875,2229738.006591797,0,0,0,0,0,0,0,0,0
552,PHL.31.3_1,Eastern Samar,Balangkayan,0,0,0,73.78973388671875,0,110684.60083007812,295158.935546875,737897.3388671875,0,0,0,0,0,0,0,0,0
553,PHL.31.4_1,Eastern Samar,Borongan City,49702.951062500004,46775.8170546875,2927.1340078125068,448.0063781738281,44997.22418422102,672009.5672607422,1792025.5126953125,4480063.781738281,0.06695920173821265,0.025109700651829745,0.010043880260731898,0,0,0,0,0,0
554,PHL.31.5_1,Eastern Samar,Can-Avid,150980.98225,149937.67975,1043.3024999999907,130.8583526611328,16038.11658747428,196287.52899169922,523433.41064453125,1308583.5266113281,0.08170726214680972,0.030640223305053643,0.012256089322021458,0,0,0,0,0,0
555,PHL.31.6_1,Eastern Samar,Dolores,322510.0065000001,319032.101,3477.9055000000517,370.293212890625,53463.93197487724,555439.8193359375,1481172.8515625,3702932.12890625,0.09625512992352017,0.03609567372132007,0.014438269488528027,0,0,0,0,0,0
556,PHL.31.7_1,Eastern Samar,General Macarthur,1314165.37875,1262945.55825,51219.820499999914,148.5345916748047,787374.1822419779,222801.88751220703,594138.36669921875,1485345.9167480469,3.5339654929935844,1.3252370598725942,0.5300948239490377,17.399250030517578,9.31277847290039,17.399250030517578,9.31277847290039,0,0
557,PHL.31.8_1,Eastern Samar,Giporlos,7099.828976562501,6495.682634765625,604.1463417968762,686.94989013671875,9287.210052342894,1030424.8352050781,2747799.560546875,6869498.9013671875,0.009012991278004793,0.003379871729251797,0.0013519486917007188,0,0,0,0,0,0
558,PHL.31.9_1,Eastern Samar,Guiuan,3353423.87,3353416.9140000003,6.955999999772757,0,106.93076933950368,0,0,0,106930769339.50368,106930769339.50368,106930769339.50368,15.8888521194458,20.61569595336914,15.8888521194458,20.61569595336914,0,0
559,PHL.31.10_1,Eastern Samar,Hernani,0,0,0,87.224639892578125,0,130836.95983886719,348898.5595703125,872246.39892578125,0,0,0,0,0,0,0,0,0
560,PHL.31.11_1,Eastern Samar,Jipapad,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,PHL.31.12_1,Eastern Samar,Lawaan,0,0,0,122.43235778808594,0,183648.5366821289,489729.43115234375,1224323.5778808594,0,0,0,0,0,0,0,0,0
562,PHL.31.13_1,Eastern Samar,Llorente,0,0,0,74.13275146484375,0,111199.12719726562,296531.005859375,741327.5146484375,0,0,0,0,0,0,0,0,0
563,PHL.31.14_1,Eastern Samar,Maslog,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,PHL.31.15_1,Eastern Samar,Maydolong,0,0,0,40.026702880859375,0,60040.05432128906,160106.8115234375,400267.02880859375,0,0,0,0,0,0,0,0,0
565,PHL.31.16_1,Eastern Samar,Mercedes,168421.88235565566,157820.95891538524,10600.923440270417,0.11160308122634888,162962.17642529123,167.40462183952332,446.4123249053955,1116.0308122634888,973.4628269792295,365.0485601172111,146.0194240468844,2.1754238605499268,1.8066954612731934,2.1754238605499268,1.8066954612731934,0,0
566,PHL.31.17_1,Eastern Samar,Oras,0,0,0,376.6305847167969,0,564945.8770751953,1506522.3388671875,3766305.8471679688,0,0,0,0,0,0,0,0,0
567,PHL.31.18_1,Eastern Samar,Quinapondan,1214.5299443359377,1013.0346015625,201.49534277343764,470.2436218261719,3097.477288929639,705365.4327392578,1880974.4873046875,4702436.218261719,0.004391308597163194,0.0016467407239361975,6.58696289574479e-4,0,0,0,0,0,0
568,PHL.31.19_1,Eastern Samar,Salcedo,7136.147213867188,6723.900144531251,412.24706933593734,856.82891845703125,6337.247884342667,1285243.3776855469,3427315.673828125,8568289.1845703125,0.00493077653179954,0.0018490411994248274,7.396164797699309e-4,2.79054856300354,0.04975990206003189,2.2263591289520264,0.04975990206003189,0.5641894340515137,0
569,PHL.31.20_1,Eastern Samar,San Julian,0,0,0,37.406517028808594,0,56109.77554321289,149626.06811523438,374065.17028808594,0,0,0,0,0,0,0,0,0
570,PHL.31.21_1,Eastern Samar,San Policarpo,46797.672000000006,44989.5248671875,1808.1471328125044,496.2726135253906,27795.65324855883,744408.9202880859,1985090.4541015625,4962726.135253906,0.03733922645338791,0.014002209920020466,0.005600883968008186,1.523889183998108,0.5592290163040161,1.523889183998108,0.5592290163040161,0,0
571,PHL.31.22_1,Eastern Samar,Sulat,0,0,0,85.87586212158203,0,128813.79318237305,343503.4484863281,858758.6212158203,0,0,0,0,0,0,0,0,0
572,PHL.31.23_1,Eastern Samar,Taft,6936.229987304688,6807.528250976563,128.70173632812475,98.91371154785156,1978.4611387788846,148370.56732177734,395654.84619140625,989137.1154785156,0.013334593069851344,0.005000472401194255,0.0020001889604777017,1.1132704019546509,0.05742208659648895,1.1132704019546509,0.05742208659648895,0,0
573,PHL.32.1_1,Guimaras,Buenavista,0,0,0,0,0,0,0,0,0,0,0,15.794912338256836,0,15.794912338256836,0,0,0
574,PHL.32.2_1,Guimaras,Jordan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,PHL.32.3_1,Guimaras,Nueva Valencia,0,0,0,92.28050231933594,0,138420.7534790039,369122.00927734375,922805.0231933594,0,0,0,0,0,0,0,0,0
576,PHL.32.4_1,Guimaras,San Lorenzo,2497553.487,2497553.487,0,0,0,0,0,0,0,0,0,22.100664138793945,18.316312789916992,22.100664138793945,18.316312789916992,0,0
577,PHL.32.5_1,Guimaras,Sibunag,0,0,0,65.49958801269531,0,98249.38201904297,261998.35205078125,654995.8801269531,0,0,0,4.816112995147705,0,4.816112995147705,0,0,0
578,PHL.33.1_1,Ifugao,Aguinaldo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,PHL.33.2_1,Ifugao,Alfonso Lista,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,PHL.33.3_1,Ifugao,Asipulo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,PHL.33.4_1,Ifugao,Banaue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
582,PHL.33.5_1,Ifugao,Hingyon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,PHL.33.6_1,Ifugao,Hungduan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,PHL.33.7_1,Ifugao,Kiangan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,PHL.33.8_1,Ifugao,Lagawe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,PHL.33.9_1,Ifugao,Lamut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,PHL.33.10_1,Ifugao,Mayoyao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,PHL.33.11_1,Ifugao,Tinoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,PHL.34.1_1,Ilocos Norte,Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,PHL.34.2_1,Ilocos Norte,Bacarra,344158.8038125,344158.8038125,0,0,0,0,0,0,0,0,0,0,1.2583329677581787,0,1.2583329677581787,0,0
591,PHL.34.3_1,Ilocos Norte,Badoc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,PHL.34.4_1,Ilocos Norte,Bangui,337275.63324999996,337275.59256250004,0.04068749991711229,0,0.6254665998821078,0,0,0,625466599.8821079,625466599.8821079,625466599.8821079,3.255657196044922,2.1352291107177734,3.255657196044922,2.1352291107177734,0,0
593,PHL.34.5_1,Ilocos Norte,Banna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,PHL.34.6_1,Ilocos Norte,Batac City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,PHL.34.7_1,Ilocos Norte,Burgos,992255.7802500001,992255.7802500001,0,0,0,0,0,0,0,0,0,3.5285096168518066,7.2504191398620605,3.5285096168518066,7.2504191398620605,0,0
596,PHL.34.8_1,Ilocos Norte,Carasi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,PHL.34.9_1,Ilocos Norte,Currimao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,PHL.34.10_1,Ilocos Norte,Dingras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,PHL.34.11_1,Ilocos Norte,Dumalneg,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,PHL.34.12_1,Ilocos Norte,Laoag City,75948.18982812499,75948.18982812499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,PHL.34.13_1,Ilocos Norte,Marcos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,PHL.34.14_1,Ilocos Norte,Nueva Era,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,PHL.34.15_1,Ilocos Norte,Pagudpud,0,0,0,99.31809997558594,0,148977.1499633789,397272.39990234375,993180.9997558594,0,0,0,0,0,0,0,0,0
604,PHL.34.17_1,Ilocos Norte,Paoay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,PHL.34.16_1,Ilocos Norte,Paoay Lake,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,PHL.34.18_1,Ilocos Norte,Pasuquin,56447.722859375,56447.722859375,0,0,0,0,0,0,0,0,0,5.227673053741455,0.0999801829457283,5.227673053741455,0.0999801829457283,0,0
607,PHL.34.19_1,Ilocos Norte,Piddig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,PHL.34.20_1,Ilocos Norte,Pinili,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,PHL.34.21_1,Ilocos Norte,San Nicolas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,PHL.34.22_1,Ilocos Norte,Sarrat,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,PHL.34.23_1,Ilocos Norte,Solsona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,PHL.34.24_1,Ilocos Norte,Vintar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,PHL.35.1_1,Ilocos Sur,Alilem,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,PHL.35.2_1,Ilocos Sur,Banayoyo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,PHL.35.3_1,Ilocos Sur,Bantay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,PHL.35.4_1,Ilocos Sur,Burgos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,PHL.35.5_1,Ilocos Sur,Cabugao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,PHL.35.6_1,Ilocos Sur,Candon City,3913777.27,3913777.27,0,0,0,0,0,0,0,0,0,27.674638748168945,25.242998123168945,27.674638748168945,25.242998123168945,0,0
619,PHL.35.7_1,Ilocos Sur,Caoayan,1234348.5825,1234348.5825,0,0,0,0,0,0,0,0,0,25.632129669189453,7.5584797859191895,25.632129669189453,7.5584797859191895,0,0
620,PHL.35.8_1,Ilocos Sur,Cervantes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,PHL.35.9_1,Ilocos Sur,Galimuyod,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,PHL.35.10_1,Ilocos Sur,Gregorio Del Pilar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,PHL.35.11_1,Ilocos Sur,Lidlidda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,PHL.35.12_1,Ilocos Sur,Magsingal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,PHL.35.13_1,Ilocos Sur,Nagbukel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
626,PHL.35.14_1,Ilocos Sur,Narvacan,6393997.244,6393997.244,0,0,0,0,0,0,0,0,0,60.43019104003906,62.62821578979492,60.43019104003906,62.62821578979492,0,0
627,PHL.35.15_1,Ilocos Sur,Quirino,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,PHL.35.16_1,Ilocos Sur,Salcedo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,PHL.35.17_1,Ilocos Sur,San Emilio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,PHL.35.18_1,Ilocos Sur,San Esteban,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
